mag,place,time,updated,tz,url,detail,felt,cdi,mmi,alert,status,tsunami,sig,net,code,ids,sources,types,nst,dmin,rms,gap,magType,type,title
-0.59,"76 km W of Salamatof, Alaska",1642691295540,1642787888280,,https://earthquake.usgs.gov/earthquakes/eventpage/av91468321,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=av91468321&format=geojson,,,,,reviewed,0,0,av,91468321,",av91468321,",",av,",",origin,phase-data,",7.0,,0.06,163.0,ml,earthquake,"M -0.6 - 76 km W of Salamatof, Alaska"
1.23,"9km WNW of Cobb, CA",1642691058690,1643099231363,,https://earthquake.usgs.gov/earthquakes/eventpage/nc73681051,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc73681051&format=geojson,1.0,0.0,,,reviewed,0,23,nc,73681051,",nc73681051,",",nc,",",dyfi,focal-mechanism,nearby-cities,origin,phase-data,scitech-link,",32.0,0.01083,0.04,57.0,md,earthquake,"M 1.2 - 9km WNW of Cobb, CA"
1.33,"24km S of Twentynine Palms, CA",1642691028970,1642699998144,,https://earthquake.usgs.gov/earthquakes/eventpage/ci39918223,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci39918223&format=geojson,,,,,reviewed,0,27,ci,39918223,",ci39918223,",",ci,",",nearby-cities,origin,phase-data,scitech-link,",16.0,0.087,0.18,121.0,ml,earthquake,"M 1.3 - 24km S of Twentynine Palms, CA"
1.57,"23 km ENE of Torrey, Utah",1642690766900,1642697198360,,https://earthquake.usgs.gov/earthquakes/eventpage/uu60478262,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=uu60478262&format=geojson,,,,,reviewed,0,38,uu,60478262,",uu60478262,",",uu,",",origin,phase-data,",8.0,0.5331,0.13,219.0,md,earthquake,"M 1.6 - 23 km ENE of Torrey, Utah"
1.52,"17km SE of Lone Pine, CA",1642690643560,1642698947039,,https://earthquake.usgs.gov/earthquakes/eventpage/ci39918207,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci39918207&format=geojson,,,,,reviewed,0,36,ci,39918207,",ci39918207,",",ci,",",nearby-cities,origin,phase-data,scitech-link,",22.0,0.1011,0.13,93.0,ml,earthquake,"M 1.5 - 17km SE of Lone Pine, CA"
0.44,"1km W of Valle Vista, CA",1642690568920,1642696854818,,https://earthquake.usgs.gov/earthquakes/eventpage/ci39918199,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci39918199&format=geojson,,,,,reviewed,0,3,ci,39918199,",ci39918199,",",ci,",",nearby-cities,origin,phase-data,scitech-link,",13.0,0.08112,0.1,87.0,ml,earthquake,"M 0.4 - 1km W of Valle Vista, CA"
0.7,"13km WNW of Anza, CA",1642690531100,1642696491429,,https://earthquake.usgs.gov/earthquakes/eventpage/ci39918191,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci39918191&format=geojson,,,,,reviewed,0,8,ci,39918191,",ci39918191,",",ci,",",nearby-cities,origin,phase-data,scitech-link,",27.0,0.03516,0.11,43.0,ml,earthquake,"M 0.7 - 13km WNW of Anza, CA"
2.8,"40 km SSE of Glacier View, Alaska",1642690295302,1642692371040,,https://earthquake.usgs.gov/earthquakes/eventpage/ak022xbe0mh,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak022xbe0mh&format=geojson,,,,,automatic,0,121,ak,022xbe0mh,",us7000gdjr,ak022xbe0mh,",",us,ak,",",origin,phase-data,",,,0.77,,ml,earthquake,"M 2.8 - 40 km SSE of Glacier View, Alaska"
1.1,"4 km WSW of Walker, California",1642690207157,1642690455212,,https://earthquake.usgs.gov/earthquakes/eventpage/nn00832042,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nn00832042&format=geojson,,,,,automatic,0,19,nn,00832042,",nn00832042,",",nn,",",origin,phase-data,",11.0,0.088,0.1223,178.78,ml,earthquake,"M 1.1 - 4 km WSW of Walker, California"
1.3,"62 km WNW of Happy Valley, Alaska",1642690169408,1642690504962,,https://earthquake.usgs.gov/earthquakes/eventpage/ak022xbdkp8,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak022xbdkp8&format=geojson,,,,,automatic,0,26,ak,022xbdkp8,",ak022xbdkp8,",",ak,",",origin,",,,0.5,,ml,earthquake,"M 1.3 - 62 km WNW of Happy Valley, Alaska"
0.94,"2km N of The Geysers, CA",1642690030800,1642690126400,,https://earthquake.usgs.gov/earthquakes/eventpage/nc73681046,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc73681046&format=geojson,,,,,automatic,0,14,nc,73681046,",nc73681046,",",nc,",",nearby-cities,origin,phase-data,",14.0,0.00639,0.02,96.0,md,earthquake,"M 0.9 - 2km N of The Geysers, CA"
0.87,"3km WSW of Anderson Springs, CA",1642689908860,1642690006100,,https://earthquake.usgs.gov/earthquakes/eventpage/nc73681041,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc73681041&format=geojson,,,,,automatic,0,12,nc,73681041,",nc73681041,",",nc,",",nearby-cities,origin,phase-data,",6.0,0.005378,0.02,148.0,md,earthquake,"M 0.9 - 3km WSW of Anderson Springs, CA"
4.3,Kermadec Islands region,1642689864294,1643647311040,,https://earthquake.usgs.gov/earthquakes/eventpage/us7000gfun,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us7000gfun&format=geojson,,,,,reviewed,0,284,us,7000gfun,",us7000gfun,",",us,",",origin,phase-data,",,1.264,1.02,78.0,mb,earthquake,M 4.3 - Kermadec Islands region
-0.1,"9km ENE of Ridgecrest, CA",1642689726500,1642699385376,,https://earthquake.usgs.gov/earthquakes/eventpage/ci39918151,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci39918151&format=geojson,,,,,reviewed,0,0,ci,39918151,",ci39918151,",",ci,",",nearby-cities,origin,phase-data,scitech-link,",4.0,0.1133,0.06,233.0,ml,earthquake,"M -0.1 - 9km ENE of Ridgecrest, CA"
0.89,"6km NW of The Geysers, CA",1642689490070,1642689586221,,https://earthquake.usgs.gov/earthquakes/eventpage/nc73681036,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc73681036&format=geojson,,,,,automatic,0,12,nc,73681036,",nc73681036,",",nc,",",nearby-cities,origin,phase-data,",28.0,0.009903,0.03,32.0,md,earthquake,"M 0.9 - 6km NW of The Geysers, CA"
0.79,"11km N of Mojave, CA",1642689351450,1642698577581,,https://earthquake.usgs.gov/earthquakes/eventpage/ci39918135,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci39918135&format=geojson,,,,,reviewed,0,10,ci,39918135,",ci39918135,",",ci,",",nearby-cities,origin,phase-data,scitech-link,",13.0,0.1415,0.08,88.0,ml,earthquake,"M 0.8 - 11km N of Mojave, CA"
1.23,"20km NW of Grapevine, CA",1642689261890,1642703909702,,https://earthquake.usgs.gov/earthquakes/eventpage/ci39918127,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci39918127&format=geojson,,,,,reviewed,0,23,ci,39918127,",ci39918127,",",ci,",",nearby-cities,origin,phase-data,scitech-link,",26.0,0.02328,0.19,58.0,ml,earthquake,"M 1.2 - 20km NW of Grapevine, CA"
2.2,"51 km SSW of Whites City, New Mexico",1642689103262,1642982668324,,https://earthquake.usgs.gov/earthquakes/eventpage/tx2022bjvi,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=tx2022bjvi&format=geojson,,,,,reviewed,0,74,tx,2022bjvi,",tx2022bjvi,",",tx,",",origin,phase-data,",31.0,0.04341011108,0.3,85.0,ml,earthquake,"M 2.2 - 51 km SSW of Whites City, New Mexico"
2.5,"5 km WSW of Gypsum, Kansas",1642688480098,1642716892040,,https://earthquake.usgs.gov/earthquakes/eventpage/us7000gdnm,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us7000gdnm&format=geojson,1.0,2.0,,,reviewed,0,96,us,7000gdnm,",us7000gdnm,",",us,",",dyfi,origin,phase-data,",,0.738,0.41,118.0,mb_lg,earthquake,"M 2.5 - 5 km WSW of Gypsum, Kansas"
1.4,"7 km ENE of Walker, California",1642687789763,1642687995209,,https://earthquake.usgs.gov/earthquakes/eventpage/nn00832039,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nn00832039&format=geojson,,,,,automatic,0,30,nn,00832039,",nn00832039,",",nn,",",origin,phase-data,",11.0,0.108,0.1311,103.96,ml,earthquake,"M 1.4 - 7 km ENE of Walker, California"
2.3,western Texas,1642687705568,1642979520544,,https://earthquake.usgs.gov/earthquakes/eventpage/tx2022bjuo,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=tx2022bjuo&format=geojson,,,,,reviewed,0,81,tx,2022bjuo,",tx2022bjuo,",",tx,",",origin,phase-data,",24.0,0.09136650152,0.3,61.0,ml,earthquake,M 2.3 - western Texas
0.59,"14km W of Mojave, CA",1642687613620,1642703256807,,https://earthquake.usgs.gov/earthquakes/eventpage/ci39918103,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci39918103&format=geojson,,,,,reviewed,0,5,ci,39918103,",ci39918103,",",ci,",",nearby-cities,origin,phase-data,scitech-link,",13.0,0.0742,0.07,108.0,ml,earthquake,"M 0.6 - 14km W of Mojave, CA"
1.96,"5 km SSE of Volcano, Hawaii",1642687305910,1642711524380,,https://earthquake.usgs.gov/earthquakes/eventpage/hv72882877,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=hv72882877&format=geojson,,,,,reviewed,0,59,hv,72882877,",hv72882877,",",hv,",",origin,phase-data,",18.0,,0.17,128.0,ml,earthquake,"M 2.0 - 5 km SSE of Volcano, Hawaii"
1.92999995,"2 km E of P?hala, Hawaii",1642687189480,1642687377320,,https://earthquake.usgs.gov/earthquakes/eventpage/hv72882872,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=hv72882872&format=geojson,,,,,automatic,0,57,hv,72882872,",hv72882872,",",hv,",",origin,phase-data,",38.0,,0.119999997,121.0,md,earthquake,"M 1.9 - 2 km E of P?hala, Hawaii"
1.67,"3km ENE of Moreno Valley, CA",1642686190490,1642695625700,,https://earthquake.usgs.gov/earthquakes/eventpage/ci39918095,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci39918095&format=geojson,,,,,reviewed,0,43,ci,39918095,",ci39918095,",",ci,",",nearby-cities,origin,phase-data,scitech-link,",67.0,0.02562,0.19,44.0,ml,earthquake,"M 1.7 - 3km ENE of Moreno Valley, CA"
0.5,"30 km S of Mina, Nevada",1642686169231,1642686412343,,https://earthquake.usgs.gov/earthquakes/eventpage/nn00832038,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nn00832038&format=geojson,,,,,automatic,0,4,nn,00832038,",nn00832038,",",nn,",",origin,phase-data,",8.0,0.081,0.0623,161.4,ml,earthquake,"M 0.5 - 30 km S of Mina, Nevada"
2.1,"64 km ESE of Denali National Park, Alaska",1642686020888,1642688661052,,https://earthquake.usgs.gov/earthquakes/eventpage/ak022xaq6zr,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak022xaq6zr&format=geojson,,,,,automatic,0,68,ak,022xaq6zr,",ak022xaq6zr,",",ak,",",origin,",,,0.56,,ml,earthquake,"M 2.1 - 64 km ESE of Denali National Park, Alaska"
0.78,"37 km E of Warm River, Idaho",1642685849730,1642689038680,,https://earthquake.usgs.gov/earthquakes/eventpage/uu60478257,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=uu60478257&format=geojson,,,,,reviewed,0,9,uu,60478257,",uu60478257,",",uu,",",origin,phase-data,",11.0,0.1122,0.12,97.0,md,earthquake,"M 0.8 - 37 km E of Warm River, Idaho"
1.14,"26km SE of Bodie, CA",1642685298930,1642703232298,,https://earthquake.usgs.gov/earthquakes/eventpage/nc73681031,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc73681031&format=geojson,,,,,reviewed,0,20,nc,73681031,",nc73681031,nn00832037,",",nc,nn,",",nearby-cities,origin,phase-data,scitech-link,",19.0,0.2893,0.08,135.0,md,earthquake,"M 1.1 - 26km SE of Bodie, CA"
0.4,"27 km SSE of Mina, Nevada",1642685003998,1642685242250,,https://earthquake.usgs.gov/earthquakes/eventpage/nn00832036,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nn00832036&format=geojson,,,,,automatic,0,2,nn,00832036,",nn00832036,",",nn,",",origin,phase-data,",8.0,0.052,0.1113,177.05,ml,earthquake,"M 0.4 - 27 km SSE of Mina, Nevada"
0.81,"3km E of Moreno Valley, CA",1642684919700,1642688824609,,https://earthquake.usgs.gov/earthquakes/eventpage/ci39918079,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci39918079&format=geojson,1.0,0.0,,,reviewed,0,10,ci,39918079,",ci39918079,",",ci,",",dyfi,nearby-cities,origin,phase-data,scitech-link,",18.0,0.0255,0.2,101.0,ml,earthquake,"M 0.8 - 3km E of Moreno Valley, CA"
2.2,"72 km SSE of Kokhanok, Alaska",1642684285712,1642684643998,,https://earthquake.usgs.gov/earthquakes/eventpage/ak022xajzmi,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak022xajzmi&format=geojson,,,,,automatic,0,74,ak,022xajzmi,",ak022xajzmi,",",ak,",",origin,",,,0.32,,ml,earthquake,"M 2.2 - 72 km SSE of Kokhanok, Alaska"
0.77,"24km ESE of Anza, CA",1642684243980,1642702925080,,https://earthquake.usgs.gov/earthquakes/eventpage/ci39918063,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci39918063&format=geojson,,,,,reviewed,0,9,ci,39918063,",ci39918063,",",ci,",",focal-mechanism,nearby-cities,origin,phase-data,scitech-link,",30.0,0.1345,0.15,77.0,ml,earthquake,"M 0.8 - 24km ESE of Anza, CA"
0.85,"4km WSW of Cobb, CA",1642684172490,1642684269192,,https://earthquake.usgs.gov/earthquakes/eventpage/nc73681026,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc73681026&format=geojson,,,,,automatic,0,11,nc,73681026,",nc73681026,",",nc,",",nearby-cities,origin,phase-data,",16.0,0.01355,0.02,109.0,md,earthquake,"M 0.9 - 4km WSW of Cobb, CA"
0.64,"3km ENE of Moreno Valley, CA",1642684026520,1642701936347,,https://earthquake.usgs.gov/earthquakes/eventpage/ci39918055,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci39918055&format=geojson,,,,,reviewed,0,6,ci,39918055,",ci39918055,",",ci,",",nearby-cities,origin,phase-data,scitech-link,",21.0,0.02348,0.13,94.0,ml,earthquake,"M 0.6 - 3km ENE of Moreno Valley, CA"
5.1,"Kermadec Islands, New Zealand",1642683785514,1642684895040,,https://earthquake.usgs.gov/earthquakes/eventpage/us7000gdin,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us7000gdin&format=geojson,,,,,reviewed,0,400,us,7000gdin,",us7000gdin,",",us,",",origin,phase-data,",,1.426,1.24,78.0,mb,earthquake,"M 5.1 - Kermadec Islands, New Zealand"
1.24,"13km W of Toms Place, CA",1642683582190,1642717450692,,https://earthquake.usgs.gov/earthquakes/eventpage/nc73681021,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc73681021&format=geojson,,,,,reviewed,0,24,nc,73681021,",nc73681021,",",nc,",",nearby-cities,origin,phase-data,scitech-link,",21.0,0.05037,0.03,110.0,md,earthquake,"M 1.2 - 13km W of Toms Place, CA"
0.85,"3km W of Cobb, CA",1642683457420,1642683555419,,https://earthquake.usgs.gov/earthquakes/eventpage/nc73681016,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc73681016&format=geojson,,,,,automatic,0,11,nc,73681016,",nc73681016,",",nc,",",nearby-cities,origin,phase-data,",9.0,0.01309,0.02,226.0,md,earthquake,"M 0.9 - 3km W of Cobb, CA"
2.29,"10 km E of P?hala, Hawaii",1642682907220,1642757765040,,https://earthquake.usgs.gov/earthquakes/eventpage/hv72882787,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=hv72882787&format=geojson,,,,,automatic,0,81,hv,72882787,",us7000gdim,hv72882787,",",us,hv,",",origin,phase-data,",47.0,,0.140000001,158.0,ml,earthquake,"M 2.3 - 10 km E of P?hala, Hawaii"
1.1,"40 km NW of Mentasta Lake, Alaska",1642682766178,1642683060897,,https://earthquake.usgs.gov/earthquakes/eventpage/ak022xa60kd,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak022xa60kd&format=geojson,,,,,automatic,0,19,ak,022xa60kd,",ak022xa60kd,",",ak,",",origin,",,,0.53,,ml,earthquake,"M 1.1 - 40 km NW of Mentasta Lake, Alaska"
2.18,"20 km WNW of Stanley, Idaho",1642682068600,1642695219460,,https://earthquake.usgs.gov/earthquakes/eventpage/mb80536454,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=mb80536454&format=geojson,,,,,reviewed,0,73,mb,80536454,",mb80536454,",",mb,",",origin,phase-data,",11.0,0.904,0.28,83.0,ml,earthquake,"M 2.2 - 20 km WNW of Stanley, Idaho"
2.42,"20 km WNW of Stanley, Idaho",1642681797560,1642694616220,,https://earthquake.usgs.gov/earthquakes/eventpage/mb80536449,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=mb80536449&format=geojson,,,,,reviewed,0,90,mb,80536449,",mb80536449,",",mb,",",origin,phase-data,",16.0,0.908,0.27,68.0,ml,earthquake,"M 2.4 - 20 km WNW of Stanley, Idaho"
1.6,"44 km WNW of Ninilchik, Alaska",1642681393318,1642681688063,,https://earthquake.usgs.gov/earthquakes/eventpage/ak022xa13mr,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak022xa13mr&format=geojson,,,,,automatic,0,39,ak,022xa13mr,",ak022xa13mr,",",ak,",",origin,",,,0.85,,ml,earthquake,"M 1.6 - 44 km WNW of Ninilchik, Alaska"
1.73,"4 km SSW of Volcano, Hawaii",1642681385500,1642681716780,,https://earthquake.usgs.gov/earthquakes/eventpage/hv72882767,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=hv72882767&format=geojson,,,,,automatic,0,46,hv,72882767,",hv72882767,",",hv,",",origin,phase-data,",11.0,,0.239999995,111.0,ml,earthquake,"M 1.7 - 4 km SSW of Volcano, Hawaii"
1.6,"1 km NE of Ninilchik, Alaska",1642681308817,1642681938709,,https://earthquake.usgs.gov/earthquakes/eventpage/ak022xa0qpy,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak022xa0qpy&format=geojson,,,,,automatic,0,39,ak,022xa0qpy,",ak022xa0qpy,",",ak,",",origin,",,,0.61,,ml,earthquake,"M 1.6 - 1 km NE of Ninilchik, Alaska"
2.24,"23km ESE of Anza, CA",1642681179650,1642685792710,,https://earthquake.usgs.gov/earthquakes/eventpage/ci39918023,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci39918023&format=geojson,,,,,reviewed,0,77,ci,39918023,",ci39918023,",",ci,",",focal-mechanism,nearby-cities,origin,phase-data,scitech-link,",74.0,0.0467,0.2,30.0,ml,earthquake,"M 2.2 - 23km ESE of Anza, CA"
0.66,"2km NW of The Geysers, CA",1642680659820,1642680754426,,https://earthquake.usgs.gov/earthquakes/eventpage/nc73681006,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc73681006&format=geojson,,,,,automatic,0,7,nc,73681006,",nc73681006,",",nc,",",nearby-cities,origin,phase-data,",13.0,0.01503,0.03,83.0,md,earthquake,"M 0.7 - 2km NW of The Geysers, CA"
2.12,"6 km E of P?hala, Hawaii",1642680218140,1642680549960,,https://earthquake.usgs.gov/earthquakes/eventpage/hv72882742,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=hv72882742&format=geojson,,,,,automatic,0,69,hv,72882742,",hv72882742,",",hv,",",origin,phase-data,",47.0,,0.109999999,143.0,ml,earthquake,"M 2.1 - 6 km E of P?hala, Hawaii"
3.4,"139 km E of Chignik, Alaska",1642678634614,1642701950846,,https://earthquake.usgs.gov/earthquakes/eventpage/ak022x9intx,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak022x9intx&format=geojson,,,2.802,,reviewed,0,178,ak,022x9intx,",us7000gdic,ak022x9intx,",",us,ak,",",origin,phase-data,shakemap,",,,0.53,,ml,earthquake,"M 3.4 - 139 km E of Chignik, Alaska"
0.52,"8km WNW of Cobb, CA",1642678244290,1643091517944,,https://earthquake.usgs.gov/earthquakes/eventpage/nc73681001,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc73681001&format=geojson,,,,,reviewed,0,4,nc,73681001,",nc73681001,",",nc,",",nearby-cities,origin,phase-data,",14.0,0.009958,0.02,59.0,md,earthquake,"M 0.5 - 8km WNW of Cobb, CA"
0.67,"15km NE of Ridgecrest, CA",1642677960970,1642696917829,,https://earthquake.usgs.gov/earthquakes/eventpage/ci39918015,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci39918015&format=geojson,,,,,reviewed,0,7,ci,39918015,",ci39918015,",",ci,",",nearby-cities,origin,phase-data,scitech-link,",15.0,0.09945,0.1,148.0,ml,earthquake,"M 0.7 - 15km NE of Ridgecrest, CA"
0.22,"8km WNW of Cobb, CA",1642677952610,1643090945566,,https://earthquake.usgs.gov/earthquakes/eventpage/nc73680996,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc73680996&format=geojson,,,,,reviewed,0,1,nc,73680996,",nc73680996,",",nc,",",nearby-cities,origin,phase-data,",13.0,0.009696,0.03,55.0,md,earthquake,"M 0.2 - 8km WNW of Cobb, CA"
1.48,"23km N of Searles Valley, CA",1642677665560,1642685804228,,https://earthquake.usgs.gov/earthquakes/eventpage/ci39918007,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci39918007&format=geojson,,,,,reviewed,0,34,ci,39918007,",ci39918007,",",ci,",",nearby-cities,origin,phase-data,scitech-link,",18.0,0.1176,0.14,165.0,ml,earthquake,"M 1.5 - 23km N of Searles Valley, CA"
2.29,"5 km ENE of P?hala, Hawaii",1642677659980,1642756717040,,https://earthquake.usgs.gov/earthquakes/eventpage/hv72882702,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=hv72882702&format=geojson,2.0,3.1,,,automatic,0,81,hv,72882702,",hv72882702,us7000gdib,",",hv,us,",",dyfi,origin,phase-data,",50.0,,0.129999995,130.0,ml,earthquake,"M 2.3 - 5 km ENE of P?hala, Hawaii"
1.97000003,"6 km S of P?hala, Hawaii",1642676946870,1642677135730,,https://earthquake.usgs.gov/earthquakes/eventpage/hv72882692,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=hv72882692&format=geojson,,,,,automatic,0,60,hv,72882692,",hv72882692,",",hv,",",origin,phase-data,",36.0,,0.180000007,168.0,md,earthquake,"M 2.0 - 6 km S of P?hala, Hawaii"
0.85,"8km NW of The Geysers, CA",1642676445060,1642676543874,,https://earthquake.usgs.gov/earthquakes/eventpage/nc73680991,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc73680991&format=geojson,,,,,automatic,0,11,nc,73680991,",nc73680991,",",nc,",",nearby-cities,origin,phase-data,",10.0,0.0118,0.02,75.0,md,earthquake,"M 0.9 - 8km NW of The Geysers, CA"
5.4,"91 km E of Port-Olry, Vanuatu",1642676290086,1642762903684,,https://earthquake.usgs.gov/earthquakes/eventpage/us7000gdi9,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us7000gdi9&format=geojson,,,4.979,green,reviewed,0,449,us,7000gdi9,",usauto7000gdi9,us7000gdi9,",",usauto,us,",",internal-moment-tensor,losspager,moment-tensor,origin,phase-data,shakemap,",,0.84,1.44,46.0,mww,earthquake,"M 5.4 - 91 km E of Port-Olry, Vanuatu"
